Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,,,
314267,90,1684_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0.04,1,,,
314270,90,1687_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314274,90,1690_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.86,,,
314300,90,1719_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0,0.67,,,
314326,90,1745_MSA.fa.ufboot.ale.uml_rec,0,0.35,0,0,0.85,,,
314349,90,1768_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,1,,,
314356,90,1774_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.82,,,
314359,90,1777_MSA.fa.ufboot.ale.uml_rec,0,0.34,0,0.33,0.75,,,
314364,90,1782_MSA.fa.ufboot.ale.uml_rec,0,0.39,0,0,1.18,,,
314367,90,1785_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314396,90,1812_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0,0.97,,,
314415,90,1831_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314424,90,1841_MSA.fa.ufboot.ale.uml_rec,0,0.36,0,0.04,0.87,,,
314430,90,1850_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0,0.73,,,
314440,90,1860_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.01,0.69,,,
314443,90,1864_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.97,,,
314448,90,1869_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0.02,1,,,
314452,90,1872_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,0.88,,,
314467,90,1886_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0.01,1,,,
314469,90,1889_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1.01,,,
314478,90,1899_MSA.fa.ufboot.ale.uml_rec,0,0.35,0,0,0.64,,,
314484,90,1904_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.05,0.86,,,
314494,90,1915_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314505,90,1927_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0,0.95,,,
314513,90,1934_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.15,0.86,,,
314514,90,1935_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0.01,0.97,,,
314515,90,1936_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.04,0.98,,,
314516,90,1937_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0,1,,,
314517,90,1938_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314518,90,1939_MSA.fa.ufboot.ale.uml_rec,0,0.4,0,0.01,1.14,,,
314519,90,193_MSA.fa.ufboot.ale.uml_rec,0,0.75,0,0.02,0.92,,,
314525,90,1946_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,0.98,,,
314548,90,1971_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0,0.99,,,
314549,90,1972_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.03,0.98,,,
314551,90,1974_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0,0.98,,,
314554,90,1977_MSA.fa.ufboot.ale.uml_rec,0,0.29,0,0,0.68,,,
314555,90,1978_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0,0.76,,,
314556,90,1979_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0.56,0.9,,,
314558,90,1980_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.01,0.97,,,
314560,90,1982_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0,1,,,
314561,90,1983_MSA.fa.ufboot.ale.uml_rec,0,0.51,0,0.01,0.97,,,
314566,90,1989_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1.05,,,
314567,90,1990_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1.01,,,
314568,90,1991_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314572,90,1995_MSA.fa.ufboot.ale.uml_rec,0,0.62,0,0.02,0.91,,,
314576,90,1999_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314585,90,2007_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314589,90,2010_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314592,90,2013_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.83,,,
314593,90,2014_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
314594,90,2015_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314595,90,2016_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,,,
314597,90,2018_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,0.99,,,
314600,90,2020_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314602,90,2022_MSA.fa.ufboot.ale.uml_rec,0,0.92,0,0,0.96,,,
314603,90,2023_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.01,,,
314604,90,2024_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.03,0.99,,,
314605,90,2025_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,1.01,,,
314610,90,2030_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.99,,,
314615,90,2035_MSA.fa.ufboot.ale.uml_rec,0,0.3,0,0.01,0.95,,,
314616,90,2036_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1,,,
314617,90,2037_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.28,0.99,,,
314619,90,2039_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0,0.94,,,
314620,90,203_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.05,0.97,,,
314622,90,2041_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314624,90,2043_MSA.fa.ufboot.ale.uml_rec,0,0.44,0,0,1,,,
314626,90,2045_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0.06,0.87,,,
314628,90,2047_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314635,90,2053_MSA.fa.ufboot.ale.uml_rec,0,0.47,0,0,0.76,,,
314639,90,2057_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,,,
314640,90,2058_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.99,,,
314643,90,2060_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.03,0.97,,,
314644,90,2061_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,0.98,,,
314645,90,2062_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0,0.98,,,
314646,90,2063_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314650,90,2067_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
314655,90,2071_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314656,90,2072_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.13,0.97,,,
314658,90,2074_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,1,,,
314660,90,2076_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314661,90,2077_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314662,90,2078_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,,,
314667,90,2082_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314670,90,2085_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314671,90,2086_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,1,,,
314673,90,2088_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
314674,90,2089_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.02,1,,,
314678,90,2092_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0,0.96,,,
314680,90,2094_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1,,,
314687,90,2100_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.02,1,,,
314688,90,2101_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314689,90,2102_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0.16,0.96,,,
314690,90,2103_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.02,0.99,,,
314692,90,2105_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.7,,,
314701,90,2113_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.01,0.94,,,
314702,90,2114_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,0.93,,,
314703,90,2115_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.02,1,,,
314705,90,2117_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.99,,,
314707,90,2119_MSA.fa.ufboot.ale.uml_rec,0,0.59,0,0,0.89,,,
314711,90,2123_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,,,
314712,90,2124_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314714,90,2126_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.02,0.51,,,
314725,90,2137_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,0.98,,,
314728,90,2140_MSA.fa.ufboot.ale.uml_rec,0,0.3,0,0,0.98,,,
314730,90,2142_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314731,90,2143_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0,1.01,,,
314732,90,2144_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0,0.65,,,
314733,90,2145_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
314734,90,2146_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.84,,,
314738,90,2150_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314739,90,2151_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0,0.65,,,
314740,90,2152_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.03,1,,,
314741,90,2153_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,1,,,
314744,90,2156_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0,1.06,,,
314745,90,2157_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1.02,,,
314753,90,2164_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0,0.95,,,
314755,90,2166_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314756,90,2167_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0,1.14,,,
314757,90,2168_MSA.fa.ufboot.ale.uml_rec,0,0.48,0,0,0.59,,,
314758,90,2169_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0.02,0.66,,,
314760,90,2171_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1,,,
314761,90,2172_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0,0.92,,,
314763,90,2174_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,1,,,
314767,90,2178_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0,0.97,,,
314768,90,2179_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314774,90,2184_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
314775,90,2185_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
314776,90,2186_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,,,
314778,90,2188_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.01,0.98,,,
314779,90,2189_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.77,0.98,,,
314783,90,2192_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1.01,,,
314784,90,2193_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
314785,90,2194_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.02,1,,,
314787,90,2196_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.03,1,,,
314788,90,2197_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314789,90,2198_MSA.fa.ufboot.ale.uml_rec,0,0.36,0,0,1,,,
314792,90,2200_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314794,90,2203_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.01,0.97,,,
314795,90,2204_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314796,90,2205_MSA.fa.ufboot.ale.uml_rec,0,0.63,0,0,0.68,,,
314797,90,2206_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,,,
314800,90,2209_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
314803,90,2211_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0.01,0.51,,,
314804,90,2212_MSA.fa.ufboot.ale.uml_rec,0,0.54,0,0,0.9,,,
314805,90,2213_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314807,90,2215_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1.02,,,
314810,90,2218_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
314811,90,2219_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0,0.97,,,
314812,90,2220_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314813,90,2221_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.03,1,,,
314814,90,2222_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.04,1,,,
314815,90,2223_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.97,,,
314816,90,2224_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0.01,0.61,,,
314818,90,2226_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0,0.9,,,
314821,90,2229_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,0.99,,,
314829,90,2237_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314830,90,2238_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
314833,90,2240_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0,0.97,,,
314835,90,2242_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.06,0.99,,,
314836,90,2243_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,0.99,,,
314842,90,2249_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,0.96,,,
314845,90,2251_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314846,90,2252_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.02,1,,,
314848,90,2254_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,1,,,
314849,90,2255_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.98,,,
314850,90,2256_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0.01,0.8,,,
314856,90,2261_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.98,,,
314859,90,2264_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0,0.99,,,
314860,90,2265_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314861,90,2266_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314862,90,2267_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314863,90,2268_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314864,90,2269_MSA.fa.ufboot.ale.uml_rec,0,0.34,0,0,0.98,,,
314870,90,2274_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0,0.97,,,
314871,90,2275_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314872,90,2276_MSA.fa.ufboot.ale.uml_rec,0,0.58,0,0,0.69,,,
314873,90,2277_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.77,0.99,,,
314874,90,2278_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0,0.92,,,
314875,90,2279_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0,0.95,,,
314878,90,2281_MSA.fa.ufboot.ale.uml_rec,0,0.68,0,0,1,,,
314885,90,2288_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314889,90,2291_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
314890,90,2292_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314891,90,2293_MSA.fa.ufboot.ale.uml_rec,0,0.44,0,0.01,0.58,,,
314897,90,2299_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314899,90,2300_MSA.fa.ufboot.ale.uml_rec,0,0.6,0,0,0.85,,,
314901,90,2302_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.95,,,
314902,90,2303_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.94,,,
314906,90,2307_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314916,90,2332_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314919,90,2335_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.24,1,,,
314920,90,2336_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0,0.91,,,
314921,90,2337_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.02,0.96,,,
314927,90,2342_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.9,,,
314929,90,2344_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,,,
314932,90,2347_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314933,90,2348_MSA.fa.ufboot.ale.uml_rec,0,0.32,0,0,1,,,
314934,90,2349_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314939,90,2353_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,,,
314942,90,2356_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.05,0.96,,,
314944,90,2358_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314947,90,2360_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314955,90,2368_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
314959,90,2372_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0,0.99,,,
314962,90,2375_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
314964,90,2377_MSA.fa.ufboot.ale.uml_rec,0,0.32,0,0.03,0.61,,,
314965,90,2378_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0,0.97,,,
314966,90,2379_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314968,90,2380_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,,,
314970,90,2382_MSA.fa.ufboot.ale.uml_rec,0,0.42,0,0,0.73,,,
314971,90,2383_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314972,90,2384_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.97,,,
314975,90,2387_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.01,1.43,,,
314976,90,2388_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314979,90,2390_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.04,0.98,,,
314982,90,2393_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.05,0.82,,,
314983,90,2394_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314984,90,2395_MSA.fa.ufboot.ale.uml_rec,0,0.46,0,0,0.97,,,
314986,90,2397_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.03,1,,,
314987,90,2398_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
314988,90,2399_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
314994,90,2403_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,0.98,,,
314995,90,2404_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
314996,90,2405_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.98,,,
314998,90,2407_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
314999,90,2409_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315005,90,2414_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0,0.93,,,
315008,90,2417_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.02,1,,,
315010,90,2419_MSA.fa.ufboot.ale.uml_rec,0,0.47,0,0.01,0.91,,,
315013,90,2421_MSA.fa.ufboot.ale.uml_rec,0,0.3,0,0,0.83,,,
315019,90,2427_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.06,0.92,,,
315023,90,2430_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0,0.96,,,
315028,90,2435_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.86,0.95,,,
315029,90,2436_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315031,90,2438_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315032,90,2439_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0,1.28,,,
315034,90,2440_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,0.99,,,
315035,90,2441_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1,,,
315036,90,2442_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,1.08,,,
315037,90,2443_MSA.fa.ufboot.ale.uml_rec,0,0.64,0,0.01,0.95,,,
315039,90,2445_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315041,90,2447_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315045,90,2450_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.99,,,
315052,90,2458_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.05,0.5,,,
315053,90,2459_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
315055,90,2460_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.81,,,
315056,90,2461_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.99,,,
315059,90,2464_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.64,0.97,,,
315064,90,2469_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0,0.91,,,
315068,90,2472_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315073,90,2477_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315077,90,2480_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0,0.98,,,
315078,90,2481_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.98,,,
315079,90,2482_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1,,,
315080,90,2483_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315083,90,2486_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
315084,90,2487_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.07,0.97,,,
315085,90,2488_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,0.99,,,
315090,90,2493_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315093,90,2496_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
315098,90,2500_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.03,1,,,
315101,90,2503_MSA.fa.ufboot.ale.uml_rec,0,0.39,0,0,0.99,,,
315103,90,2505_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.02,0.98,,,
315108,90,2510_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
315122,90,2524_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0,0.79,,,
315123,90,2525_MSA.fa.ufboot.ale.uml_rec,0,0.38,0,0,0.92,,,
315124,90,2526_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0,1,,,
315126,90,2528_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315130,90,2531_MSA.fa.ufboot.ale.uml_rec,0,0.84,0,0.01,0.99,,,
315131,90,2532_MSA.fa.ufboot.ale.uml_rec,0,0.89,0,0.02,0.97,,,
315136,90,2537_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.01,0.8,,,
315137,90,2538_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0.06,0.85,,,
315138,90,2539_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.01,0.78,,,
315142,90,2542_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,,,
315151,90,2550_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0.01,0.85,,,
315155,90,2554_MSA.fa.ufboot.ale.uml_rec,0,0.39,0,0,1,,,
315162,90,2562_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0.01,0.96,,,
315164,90,2564_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.98,,,
315167,90,2567_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.11,0.74,,,
315174,90,2575_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0,1.1,,,
315177,90,2578_MSA.fa.ufboot.ale.uml_rec,0,0.34,0,0.12,0.94,,,
315181,90,2582_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
315183,90,2584_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0,1.01,,,
315184,90,2585_MSA.fa.ufboot.ale.uml_rec,0,0.83,0,0.06,0.99,,,
315186,90,2588_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.02,0.67,,,
315189,90,2590_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315192,90,2593_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.97,,,
315201,90,2602_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.14,0.99,,,
315212,90,2612_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315218,90,2618_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0,0.97,,,
315225,90,2624_MSA.fa.ufboot.ale.uml_rec,0,0.46,0,0.17,0.7,,,
315227,90,2626_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0,0.98,,,
315229,90,2628_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.02,0.95,,,
315230,90,2629_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,1,,,
315237,90,2636_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.06,1,,,
315239,90,2638_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0,0.97,,,
315240,90,2639_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0,1,,,
315244,90,2642_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.98,,,
315255,90,2654_MSA.fa.ufboot.ale.uml_rec,0,0.61,0,0.04,0.8,,,
315265,90,2663_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.22,0.99,,,
315278,90,2676_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315279,90,2677_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.02,0.95,,,
315281,90,2679_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315285,90,2682_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0,0.99,,,
315287,90,2684_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0.1,0.99,,,
315291,90,2689_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.02,0.98,,,
315300,90,2698_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.64,0.86,,,
