255877,82,1642_MSA.fa.ufboot.ale.uml_rec,0.0,0.01,0.01,0.0,1.0
255879,82,1644_MSA.fa.ufboot.ale.uml_rec,0.0,0.01,0.01,0.0,1.0
255881,82,1646_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.01,0.04,1.02
255882,82,1647_MSA.fa.ufboot.ale.uml_rec,0.0,0.46,0.0,0.07,0.8
255884,82,1649_MSA.fa.ufboot.ale.uml_rec,0.0,0.07,0.0,0.43,1.52
255885,82,1650_MSA.fa.ufboot.ale.uml_rec,0.0,0.05,0.02,0.01,1.02
255886,82,1651_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.04,0.01,0.89
255888,82,1653_MSA.fa.ufboot.ale.uml_rec,0.24,0.28,0.14,0.09,1.87
255895,82,1661_MSA.fa.ufboot.ale.uml_rec,0.0,0.1,0.04,0.07,1.09
255896,82,1662_MSA.fa.ufboot.ale.uml_rec,0.01,0.09,0.04,0.01,1.22
255897,82,1663_MSA.fa.ufboot.ale.uml_rec,0.01,0.01,0.06,0.0,1.07
255899,82,1665_MSA.fa.ufboot.ale.uml_rec,0.0,0.59,0.02,0.1,1.33
255900,82,1667_MSA.fa.ufboot.ale.uml_rec,0.0,0.08,0.01,0.0,1.23
255901,82,1668_MSA.fa.ufboot.ale.uml_rec,0.0,0.24,0.03,0.05,0.71
255907,82,1675_MSA.fa.ufboot.ale.uml_rec,0.02,0.08,0.08,0.01,1.02
255908,82,1676_MSA.fa.ufboot.ale.uml_rec,0.0,0.36,0.16,0.01,1.94
255915,82,1684_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.0,0.0,1.0
255917,82,1686_MSA.fa.ufboot.ale.uml_rec,0.03,0.03,0.25,0.02,0.69
255918,82,1687_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
255920,82,1689_MSA.fa.ufboot.ale.uml_rec,0.0,0.34,0.01,0.07,1.45
255922,82,1690_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
255929,82,1699_MSA.fa.ufboot.ale.uml_rec,0.0,0.11,0.04,0.02,2.02
255932,82,1700_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.04,0.0,1.09
255938,82,1709_MSA.fa.ufboot.ale.uml_rec,0.0,0.27,0.26,0.0,1.22
255939,82,1710_MSA.fa.ufboot.ale.uml_rec,0.0,0.6,0.0,0.08,0.82
255941,82,1712_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
255943,82,1714_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.04,0.0,1.0
255944,82,1715_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.56,0.0,0.31
255945,82,1716_MSA.fa.ufboot.ale.uml_rec,0.0,0.25,0.01,0.26,0.87
255946,82,1717_MSA.fa.ufboot.ale.uml_rec,0.0,0.21,0.06,0.0,0.66
255948,82,1719_MSA.fa.ufboot.ale.uml_rec,0.0,0.11,0.18,0.02,1.03
255952,82,1723_MSA.fa.ufboot.ale.uml_rec,0.0,0.1,0.07,0.04,1.19
255953,82,1724_MSA.fa.ufboot.ale.uml_rec,0.02,0.26,0.03,0.03,0.98
255961,82,1731_MSA.fa.ufboot.ale.uml_rec,0.0,0.22,0.09,0.02,1.1
255962,82,1732_MSA.fa.ufboot.ale.uml_rec,0.08,0.44,0.02,0.08,0.9
255968,82,1739_MSA.fa.ufboot.ale.uml_rec,0.06,0.33,0.11,0.02,0.56
255970,82,1740_MSA.fa.ufboot.ale.uml_rec,0.0,0.2,0.21,0.01,1.24
255974,82,1745_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.01,0.0,1.01
255975,82,1746_MSA.fa.ufboot.ale.uml_rec,0.04,0.05,0.72,0.01,1.52
255976,82,1747_MSA.fa.ufboot.ale.uml_rec,0.0,0.54,0.41,0.12,0.84
255980,82,1750_MSA.fa.ufboot.ale.uml_rec,0.04,0.08,0.01,0.1,0.58
255985,82,1755_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.0,0.5,0.76
255987,82,1757_MSA.fa.ufboot.ale.uml_rec,0.0,0.05,0.06,0.0,1.02
255988,82,1758_MSA.fa.ufboot.ale.uml_rec,0.0,0.54,0.0,0.02,1.59
255989,82,1759_MSA.fa.ufboot.ale.uml_rec,0.0,0.3,0.04,0.02,0.95
255991,82,1760_MSA.fa.ufboot.ale.uml_rec,0.0,0.17,0.11,0.02,1.02
255992,82,1761_MSA.fa.ufboot.ale.uml_rec,0.0,0.04,0.18,0.06,0.59
255993,82,1762_MSA.fa.ufboot.ale.uml_rec,0.0,0.08,0.08,0.17,1.16
255994,82,1763_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.03,0.0,0.97
255996,82,1767_MSA.fa.ufboot.ale.uml_rec,0.0,0.04,0.0,0.0,1.05
255997,82,1768_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
