Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,,Loss,97
241898,80,2245_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.01,0,1.01,,,
241899,80,2246_MSA.fa.ufboot.ale.uml_rec,0,0,0.03,0,1,,,
241900,80,2247_MSA.fa.ufboot.ale.uml_rec,0.01,0.22,0.04,0,1.13,,,
241901,80,2248_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
241902,80,2249_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.01,0.04,1.03,,,
241904,80,2250_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
241905,80,2251_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
241906,80,2252_MSA.fa.ufboot.ale.uml_rec,0,0.88,0,0,0.98,,,
241907,80,2253_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.02,0.01,0.98,,,
241908,80,2254_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,,,
241909,80,2255_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.17,0.01,0.91,,,
241910,80,2256_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.02,0,1,,,
241912,80,2258_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.04,0,0.99,,,
241913,80,2259_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.01,0.04,0.82,,,
241915,80,2260_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
241916,80,2261_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1.02,,,
241917,80,2262_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,1.02,,,
241918,80,2263_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0,1,,,
241919,80,2264_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241920,80,2265_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241921,80,2266_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241922,80,2267_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241923,80,2268_MSA.fa.ufboot.ale.uml_rec,0,0.19,0.11,0.04,0.98,,,
241924,80,2269_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0,1,,,
241926,80,2270_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
241927,80,2271_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,0.99,,,
241928,80,2272_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.01,0.01,1.01,,,
241929,80,2273_MSA.fa.ufboot.ale.uml_rec,0,0.35,0.02,0,1,,,
241930,80,2274_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0,0.99,,,
241931,80,2275_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241932,80,2276_MSA.fa.ufboot.ale.uml_rec,0,0.43,0.04,0,0.99,,,
241933,80,2277_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
241934,80,2278_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,,,
241935,80,2279_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
241937,80,2280_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241938,80,2281_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.03,0,1,,,
241939,80,2282_MSA.fa.ufboot.ale.uml_rec,0.04,1.52,0.01,0.01,1.95,,,
241940,80,2283_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0.06,1.04,,,
241943,80,2286_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.03,0,1,,,
241944,80,2287_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
241945,80,2288_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
241946,80,2289_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,0.99,,,
241948,80,2290_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,,,
241949,80,2291_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.02,0.02,1,,,
241950,80,2292_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241951,80,2293_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.03,0,1,,,
241952,80,2294_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.34,0,1.04,,,
241955,80,2297_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241956,80,2298_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.17,0,1.1,,,
241957,80,2299_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241959,80,2300_MSA.fa.ufboot.ale.uml_rec,0,0.76,0.01,0,0.99,,,
241960,80,2301_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.04,0,1.04,,,
241961,80,2302_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0,1,,,
241962,80,2303_MSA.fa.ufboot.ale.uml_rec,0.01,0.68,0,0,0.89,,,
241963,80,2304_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0,1.02,,,
241964,80,2305_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241965,80,2306_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.02,0,1.01,,,
241966,80,2307_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241967,80,2308_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
241968,80,2309_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
241969,80,2310_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.02,,,
241970,80,2311_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.02,0,1,,,
241971,80,2312_MSA.fa.ufboot.ale.uml_rec,0.01,0.01,0.01,0,1.01,,,
241972,80,2329_MSA.fa.ufboot.ale.uml_rec,0,0.55,0.14,0.04,0.75,,,
241973,80,232_MSA.fa.ufboot.ale.uml_rec,0.03,0.39,0.12,0.03,1.34,,,
241974,80,2330_MSA.fa.ufboot.ale.uml_rec,0.01,0.21,1.04,0,1.35,,,
241976,80,2332_MSA.fa.ufboot.ale.uml_rec,0,0,1,0,0,,,
241979,80,2335_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
241980,80,2336_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.02,0,0.99,,,
241982,80,2338_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
241983,80,2339_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
241985,80,2340_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
241986,80,2341_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.05,0.01,0.99,,,
241987,80,2342_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241988,80,2343_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241989,80,2344_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241990,80,2345_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.01,0,1.03,,,
241991,80,2346_MSA.fa.ufboot.ale.uml_rec,0,0,0.02,0,1,,,
241992,80,2347_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241993,80,2348_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
241994,80,2349_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
241996,80,2350_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0,0.9,,,
241997,80,2351_MSA.fa.ufboot.ale.uml_rec,0,0.41,0.02,0,1,,,
241998,80,2352_MSA.fa.ufboot.ale.uml_rec,0,0.4,0.2,0.01,1,,,
241999,80,2353_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.98,,,
242000,80,2354_MSA.fa.ufboot.ale.uml_rec,0,0.81,0.13,0.04,1,,,
242001,80,2355_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242002,80,2356_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.03,0,1.07,,,
242003,80,2357_MSA.fa.ufboot.ale.uml_rec,0,0.22,0.19,0.02,1,,,
242004,80,2358_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242005,80,2359_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,1.79,,,
242007,80,2360_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242008,80,2361_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
242009,80,2362_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1.01,,,
242010,80,2363_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.14,0.01,0.77,,,
242012,80,2365_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1.01,,,
242013,80,2366_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.03,0,1,,,
242014,80,2367_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.01,0,0.98,,,
242015,80,2368_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,0.99,,,
242016,80,2369_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.05,0.02,0.75,,,
242017,80,2370_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242018,80,2371_MSA.fa.ufboot.ale.uml_rec,0.01,0.12,0.06,0,0.76,,,
242019,80,2372_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0,1.02,,,
242020,80,2373_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.08,0.02,0.56,,,
242021,80,2374_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1.03,,,
242022,80,2375_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
242023,80,2376_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.57,0,1.13,,,
242024,80,2377_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242025,80,2378_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,1.02,,,
242026,80,2379_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242028,80,2380_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242029,80,2381_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.01,0,1.03,,,
242030,80,2382_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0,1,,,
242031,80,2383_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242032,80,2384_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.99,,,
242033,80,2385_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242034,80,2386_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.08,0.02,0.75,,,
242035,80,2387_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,,,
242036,80,2388_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242037,80,2389_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1,,,
242039,80,2390_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.01,0.04,1.06,,,
242040,80,2391_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.09,0.02,0.65,,,
242041,80,2392_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0.05,0.99,,,
242042,80,2393_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0,1.03,,,
242043,80,2394_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242044,80,2395_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1,,,
242045,80,2396_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.05,0.07,0.69,,,
242046,80,2397_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242047,80,2398_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242048,80,2399_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
242051,80,2400_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.05,0,0.97,,,
242052,80,2401_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.05,0.01,1,,,
242053,80,2402_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.04,0,1,,,
242054,80,2403_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.02,,,
242055,80,2404_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242056,80,2405_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.01,0,1.01,,,
242057,80,2406_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0,1,,,
242058,80,2407_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242059,80,2409_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242061,80,2410_MSA.fa.ufboot.ale.uml_rec,0,0.76,0.02,0,1.13,,,
242062,80,2411_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.03,0,1.02,,,
242063,80,2412_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,1.05,,,
242064,80,2413_MSA.fa.ufboot.ale.uml_rec,0,0.28,0.12,0.04,1.37,,,
242065,80,2414_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0,1.01,,,
242066,80,2415_MSA.fa.ufboot.ale.uml_rec,0,0.4,0.01,0,0.72,,,
242067,80,2416_MSA.fa.ufboot.ale.uml_rec,0,0.19,0.02,0,0.95,,,
242068,80,2417_MSA.fa.ufboot.ale.uml_rec,0,0.98,0.05,0,1,,,
242069,80,2418_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.08,0.03,0.99,,,
242070,80,2419_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242071,80,241_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.64,0,0.22,,,
242072,80,2420_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.06,0.04,0.71,,,
242073,80,2421_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.03,0.03,0.92,,,
242074,80,2422_MSA.fa.ufboot.ale.uml_rec,0.11,0.44,0.03,0.02,0.73,,,
242079,80,2427_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0,1.02,,,
242080,80,2428_MSA.fa.ufboot.ale.uml_rec,0,0.54,0.21,0,1.31,,,
242081,80,2429_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1.01,,,
242084,80,2431_MSA.fa.ufboot.ale.uml_rec,0.06,0.02,0.02,0.02,0.9,,,
242087,80,2434_MSA.fa.ufboot.ale.uml_rec,0,0.83,0.13,0,1,,,
242088,80,2435_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.02,0,0.87,,,
242089,80,2436_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242091,80,2438_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242092,80,2439_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0,1.01,,,
242094,80,2440_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242095,80,2441_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242096,80,2442_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242097,80,2443_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242099,80,2445_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,1,,,
242100,80,2446_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0,0.99,,,
242101,80,2447_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242102,80,2448_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242103,80,2449_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
242105,80,2450_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242106,80,2451_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.1,0,1,,,
242107,80,2452_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242108,80,2453_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.61,0,0.8,,,
242112,80,2458_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.99,,,
242113,80,2459_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,0.94,,,
242115,80,2460_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.03,1,,,
242116,80,2461_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0.03,0.96,,,
242117,80,2462_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.02,0,1,,,
242118,80,2463_MSA.fa.ufboot.ale.uml_rec,0,0.35,0.08,0,1,,,
242119,80,2464_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,,,
242120,80,2465_MSA.fa.ufboot.ale.uml_rec,0,0.55,0,0.01,0.99,,,
242121,80,2466_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242122,80,2467_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.02,0,1,,,
242123,80,2468_MSA.fa.ufboot.ale.uml_rec,0,0.27,0.03,0,0.79,,,
242124,80,2469_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.96,,,
242126,80,2470_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.01,0,0.98,,,
242127,80,2471_MSA.fa.ufboot.ale.uml_rec,0,0.22,0.02,0,0.94,,,
242128,80,2472_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242129,80,2473_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,0.97,,,
242130,80,2474_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,0.99,,,
242131,80,2475_MSA.fa.ufboot.ale.uml_rec,0.01,0.03,0,0,1.04,,,
242132,80,2476_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242133,80,2477_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242134,80,2478_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1.01,,,
242135,80,2479_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
242137,80,2480_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242138,80,2481_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.28,0.01,0.71,,,
242139,80,2482_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242140,80,2483_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.08,0,1,,,
242141,80,2484_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1.03,,,
242142,80,2485_MSA.fa.ufboot.ale.uml_rec,0,0.68,0,0.01,0.97,,,
242143,80,2486_MSA.fa.ufboot.ale.uml_rec,0,0.6,0,0,0.88,,,
242144,80,2487_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242145,80,2488_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242150,80,2493_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242151,80,2494_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.02,0,0.94,,,
242152,80,2495_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242153,80,2496_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
242154,80,2497_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.03,0,0.87,,,
242155,80,2498_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.03,0,1.01,,,
242156,80,2499_MSA.fa.ufboot.ale.uml_rec,0,0.33,0,0,0.93,,,
242158,80,2500_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242159,80,2501_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.02,0.05,0.89,,,
242160,80,2502_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,0.99,,,
242161,80,2503_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.01,0,1.05,,,
242162,80,2504_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,1,,,
242163,80,2505_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.02,,,
242164,80,2506_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1.01,,,
242165,80,2508_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.04,0,0.98,,,
242168,80,2510_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242170,80,2512_MSA.fa.ufboot.ale.uml_rec,0,0.52,0.01,0.23,0.89,,,
242178,80,2520_MSA.fa.ufboot.ale.uml_rec,0,0.91,0,0,1,,,
242179,80,2521_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242180,80,2522_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.02,0,1.02,,,
242181,80,2523_MSA.fa.ufboot.ale.uml_rec,0,0.23,0.2,0,0.72,,,
242182,80,2524_MSA.fa.ufboot.ale.uml_rec,0,0.33,0,0.05,0.55,,,
242183,80,2525_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1.05,,,
242185,80,2527_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
242186,80,2528_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242187,80,2529_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
242189,80,2530_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.05,0,1,,,
242190,80,2531_MSA.fa.ufboot.ale.uml_rec,0,0.53,0.08,0,1.01,,,
242191,80,2532_MSA.fa.ufboot.ale.uml_rec,0,0.62,0.06,0,0.64,,,
242192,80,2533_MSA.fa.ufboot.ale.uml_rec,0.01,0.33,0.08,0.02,0.97,,,
242193,80,2534_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
242195,80,2536_MSA.fa.ufboot.ale.uml_rec,0,0.8,0.01,0.01,1,,,
242196,80,2537_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.03,0,1,,,
242197,80,2538_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.12,0,0.99,,,
242198,80,2539_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.02,0.02,1.05,,,
242200,80,2540_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0,0.98,,,
242201,80,2541_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.22,0.02,1.32,,,
242202,80,2542_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.97,,,
242203,80,2543_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,0.99,,,
242204,80,2544_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.43,0.01,0.62,,,
242206,80,2546_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.03,0,1,,,
242207,80,2547_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.02,1.01,,,
242208,80,2548_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.01,1,,,
242209,80,2549_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1.02,,,
242211,80,2550_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0.01,1.01,,,
242212,80,2551_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,0.97,,,
242213,80,2552_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242214,80,2553_MSA.fa.ufboot.ale.uml_rec,0.03,0.88,0.04,0,2.02,,,
242215,80,2554_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
242218,80,2558_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.85,0,0.97,,,
242222,80,2562_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0.01,1,,,
242223,80,2563_MSA.fa.ufboot.ale.uml_rec,0,0.32,0.26,0.07,0.82,,,
242224,80,2564_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0,1,,,
242226,80,2566_MSA.fa.ufboot.ale.uml_rec,0,0.4,0.04,0,1.03,,,
242230,80,2570_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.01,0,1,,,
242233,80,2574_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242234,80,2575_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.02,0.01,0.99,,,
242235,80,2576_MSA.fa.ufboot.ale.uml_rec,0,0.53,0.02,0.05,0.74,,,
242236,80,2577_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1.01,,,
242237,80,2578_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.03,0,1.01,,,
242241,80,2582_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
242242,80,2583_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242246,80,2588_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242247,80,2589_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.16,0.01,0.6,,,
242249,80,2590_MSA.fa.ufboot.ale.uml_rec,0,0,0.02,0,0.81,,,
242250,80,2591_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.02,1,,,
242251,80,2592_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242252,80,2593_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1.01,,,
242253,80,2594_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.01,0,1,,,
242254,80,2595_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.01,0,1.02,,,
242255,80,2596_MSA.fa.ufboot.ale.uml_rec,0.01,0.14,0.1,0,0.97,,,
242256,80,2597_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.04,0,0.98,,,
242257,80,2598_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0.08,1.05,,,
242261,80,2602_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.01,,,
242264,80,2605_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.02,0,1,,,
242265,80,2606_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1,,,
242266,80,2607_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.12,0.17,0.9,,,
242267,80,2608_MSA.fa.ufboot.ale.uml_rec,0.01,0.04,0.28,0.04,0.92,,,
242271,80,2611_MSA.fa.ufboot.ale.uml_rec,0.01,0.22,0.17,0.04,1.07,,,
242272,80,2612_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1.03,,,
242273,80,2613_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
242274,80,2614_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.99,,,
242275,80,2615_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
242276,80,2616_MSA.fa.ufboot.ale.uml_rec,0,0.59,0.04,0,0.74,,,
242277,80,2617_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.02,0,1.04,,,
242278,80,2618_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.04,0,0.87,,,
242282,80,2621_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.01,1.07,,,
242283,80,2622_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.03,0,1.01,,,
242284,80,2623_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242285,80,2624_MSA.fa.ufboot.ale.uml_rec,0,0.43,0.06,0.02,1,,,
242286,80,2625_MSA.fa.ufboot.ale.uml_rec,0,0.32,0.14,0.01,0.53,,,
242287,80,2626_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.03,0.01,0.86,,,
242288,80,2627_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.06,0,0.83,,,
242290,80,2629_MSA.fa.ufboot.ale.uml_rec,0,0.4,0.06,0.01,0.99,,,
242292,80,2630_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.04,0,1,,,
