277672,85,1557_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.56,0,0.12,,,
277674,85,1559_MSA.fa.ufboot.ale.uml_rec,0,0.33,0.12,0.01,2.1,,,
277676,85,1560_MSA.fa.ufboot.ale.uml_rec,0,0.46,0.19,0.05,1.16,,,
277679,85,1563_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.03,0.02,0.97,,,
277680,85,1565_MSA.fa.ufboot.ale.uml_rec,0,0.29,0.12,0.1,1.11,,,
277689,85,1573_MSA.fa.ufboot.ale.uml_rec,0.07,0.18,0,0.05,1.11,,,
277690,85,1574_MSA.fa.ufboot.ale.uml_rec,0,0.32,0,0.05,0.82,,,
277691,85,1575_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277694,85,1579_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.76,0,0.76,,,
277695,85,1580_MSA.fa.ufboot.ale.uml_rec,0,0.42,0.18,0,0.68,,,
277697,85,1582_MSA.fa.ufboot.ale.uml_rec,0.02,0.01,0.73,0,0.27,,,
277704,85,1589_MSA.fa.ufboot.ale.uml_rec,0,0.32,0.7,0.06,0.97,,,
277707,85,1591_MSA.fa.ufboot.ale.uml_rec,0,0.35,0,0.13,0.57,,,
277708,85,1592_MSA.fa.ufboot.ale.uml_rec,0.01,0.2,0.02,0.01,1.24,,,
277710,85,1594_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.26,1.76,,,
277714,85,1598_MSA.fa.ufboot.ale.uml_rec,0,0.39,0.5,0,1.29,,,
277715,85,1599_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.22,0,1.18,,,
277717,85,1600_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.16,0.22,0.66,,,
277721,85,1604_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.73,1,,,
277722,85,1606_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277723,85,1607_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.9,0.02,1.16,,,
277724,85,1608_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.02,1.01,,,
277729,85,1612_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.04,0.01,0.99,,,
277732,85,1615_MSA.fa.ufboot.ale.uml_rec,0.01,0.39,0.01,0,1.38,,,
277733,85,1616_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.83,0,0.05,,,
277743,85,1627_MSA.fa.ufboot.ale.uml_rec,0,0.48,0.43,0.02,0.72,,,
277747,85,1630_MSA.fa.ufboot.ale.uml_rec,0,0.25,0.35,0.16,0.98,,,
277748,85,1631_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.01,0,0.82,,,
277749,85,1632_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,0.99,,,
277750,85,1633_MSA.fa.ufboot.ale.uml_rec,0,0,0.33,0,0.51,,,
277751,85,1634_MSA.fa.ufboot.ale.uml_rec,0,0.25,0.01,0.19,0.79,,,
277752,85,1635_MSA.fa.ufboot.ale.uml_rec,0,0,0.19,0,0.6,,,
277756,85,1639_MSA.fa.ufboot.ale.uml_rec,0,0.59,0.01,0.01,1.78,,,
277757,85,1640_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.99,,,
277759,85,1642_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.05,0,1,,,
277761,85,1644_MSA.fa.ufboot.ale.uml_rec,0,0.17,0.01,0,1,,,
277763,85,1646_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.01,0.99,,,
